SURVEY: SNLS3_LC
SNID: 05D3kx
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0114 MW E(B-V)
REDSHIFT_HELIO: 0.219 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53534.246

NOBS: 68
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53500.310 g  -1.1609 1.2435
OBS: 53502.380 g  -1.6657 1.1589
OBS: 53505.390 g  -1.2902 1.5585
OBS: 53518.450 g  113.8000 2.4624
OBS: 53523.410 g  339.1530 2.4567
OBS: 53524.300 g  378.7449 2.1127
OBS: 53527.350 g  487.0260 2.8151
OBS: 53531.360 g  550.7601 2.9510
OBS: 53551.320 g  204.6036 1.3378
OBS: 53553.410 g  169.8860 1.3091
OBS: 53563.330 g  74.1936 2.9521
OBS: 53578.340 g  34.8004 1.8563
OBS: 53583.300 g  27.7310 1.0290
OBS: 53586.290 g  27.4934 0.9983
OBS: 53743.630 g  1.6502 0.9958
OBS: 53766.610 g  2.7557 0.7944
OBS: 53769.610 g  3.0259 0.8518
OBS: 53772.620 g  0.8724 1.0692
OBS: 53498.360 i  -2.2110 2.3912
OBS: 53502.330 i  -4.9490 3.3473
OBS: 53505.320 i  -1.0107 1.5427
OBS: 53508.300 i  3.5449 2.3669
OBS: 53522.310 i  252.8214 2.4537
OBS: 53523.310 i  288.4120 2.7127
OBS: 53531.290 i  475.1216 3.4035
OBS: 53534.330 i  499.2917 4.6346
OBS: 53553.320 i  255.8360 2.3274
OBS: 53558.250 i  233.7924 3.5982
OBS: 53563.310 i  232.5608 3.3989
OBS: 53565.270 i  217.8520 2.6118
OBS: 53578.320 i  143.1491 3.2391
OBS: 53583.260 i  113.8558 2.0964
OBS: 53737.610 i  0.7243 3.4200
OBS: 53742.630 i  0.4020 15.1986
OBS: 53769.580 i  1.3921 2.4048
OBS: 53772.580 i  3.9603 3.3039
OBS: 53498.380 r  1.1761 1.2817
OBS: 53502.360 r  -0.5009 1.5811
OBS: 53505.360 r  -0.2106 1.4669
OBS: 53508.350 r  -1.8094 1.9656
OBS: 53518.420 r  125.9114 1.8790
OBS: 53523.390 r  321.0835 1.9783
OBS: 53527.320 r  446.9282 2.9638
OBS: 53531.380 r  525.2146 2.9821
OBS: 53534.340 r  544.8513 3.4415
OBS: 53550.390 r  335.3097 2.3626
OBS: 53553.390 r  291.7636 1.9007
OBS: 53558.300 r  237.5019 1.8908
OBS: 53565.310 r  172.3899 2.2065
OBS: 53578.280 r  95.2366 2.3275
OBS: 53583.280 r  78.6786 1.3135
OBS: 53586.260 r  71.2144 1.6078
OBS: 53737.640 r  7.1611 2.4988
OBS: 53743.650 r  8.9784 1.1621
OBS: 53766.630 r  5.3908 1.4148
OBS: 53769.560 r  9.4702 1.4757
OBS: 53772.640 r  8.4461 1.7482
OBS: 53502.280 z  3.1049 3.3189
OBS: 53505.350 z  0.5851 2.6380
OBS: 53508.420 z  -4.2464 6.1383
OBS: 53519.340 z  124.4610 3.5470
OBS: 53527.380 z  303.5005 3.0837
OBS: 53534.380 z  304.5034 4.7094
OBS: 53551.350 z  141.7960 3.2201
OBS: 53552.360 z  142.8361 4.0303
OBS: 53558.340 z  142.4631 2.7958
OBS: 53564.260 z  187.0739 14.5807
OBS: 53565.350 z  151.6394 4.0766
END_PHOTOMETRY:

# =============================================
